inst_40639,app_3628,machine_1450
inst_80233,app_2873,machine_3397
inst_87429,app_3542,machine_470
inst_3150,app_8986,machine_3162
inst_40272,app_8773,machine_318
inst_87057,app_2319,machine_2436
inst_90733,app_8935,machine_398
inst_52774,app_4663,machine_95
inst_92706,app_28,machine_3282
inst_13632,app_3593,machine_1979
inst_99331,app_782,machine_4978
inst_14972,app_9145,machine_7817
inst_67616,app_1639,machine_182
inst_1912,app_9066,machine_2684
inst_76236,app_4698,machine_2494
inst_87506,app_4039,machine_6832
inst_49301,app_3250,machine_4698
inst_46321,app_2874,machine_153
inst_62936,app_7343,machine_7112
inst_83331,app_6393,machine_3970
inst_15002,app_4039,machine_6657
inst_82100,app_4008,machine_5261
inst_6237,app_8958,machine_2708
inst_61144,app_3821,machine_6399
inst_94569,app_4372,machine_2896
inst_90912,app_4141,machine_2052
inst_7698,app_4453,machine_3292
inst_50962,app_6123,machine_7390
inst_96740,app_7338,machine_1200
inst_70497,app_7466,machine_5891
inst_98054,app_4699,machine_5124
inst_14480,app_4466,machine_4587
inst_6446,app_4772,machine_7683
inst_59062,app_4025,machine_7691
inst_35003,app_3272,machine_6663
inst_55196,app_2859,machine_193
inst_9232,app_6734,machine_2684
inst_29927,app_4169,machine_4443
inst_92789,app_4648,machine_195
inst_46304,app_5234,machine_7810
inst_46098,app_7511,machine_512
inst_16469,app_3729,machine_3199
inst_96964,app_2472,machine_1485
inst_99729,app_2186,machine_3799
inst_31776,app_5047,machine_3980
inst_70229,app_6911,machine_3894
inst_99335,app_7447,machine_5413
inst_75381,app_7916,machine_7378
inst_67241,app_2514,machine_5329
inst_59237,app_2197,machine_6998
inst_86540,app_5731,machine_6717
inst_45673,app_9269,machine_547
inst_43364,app_8816,machine_249
inst_91194,app_2494,machine_6367
inst_83045,app_531,machine_4900
inst_25806,app_3359,machine_5207
inst_21105,app_1222,machine_4383
inst_52905,app_7935,machine_1606
inst_50788,app_7001,machine_3104
inst_59926,app_7613,machine_2684
inst_7398,app_3987,machine_2866
inst_2258,app_5871,machine_7771
inst_14810,app_8743,machine_1981
inst_32373,app_6393,machine_6090
inst_9921,app_8560,machine_4044
inst_90185,app_1405,machine_4464
inst_76915,app_22,machine_5328
inst_58787,app_4471,machine_1847
inst_33776,app_3250,machine_257
inst_90628,app_4808,machine_108
inst_47071,app_5366,machine_5881
inst_20893,app_4338,machine_6453
inst_48868,app_6269,machine_3135
inst_7486,app_5538,machine_4776
inst_64391,app_5860,machine_4175
inst_2141,app_1328,machine_5509
inst_8392,app_668,machine_1463
inst_31154,app_6421,machine_1277
inst_3658,app_8653,machine_1214
inst_6317,app_92,machine_4660
inst_77262,app_8583,machine_7245
inst_29574,app_4463,machine_4329
inst_54497,app_1160,machine_5253
inst_56593,app_940,machine_4874
inst_41777,app_2874,machine_4048
inst_50582,app_5600,machine_4111
inst_39275,app_5063,machine_7050
inst_60616,app_1637,machine_2450
inst_5525,app_4980,machine_167
inst_74213,app_7448,machine_657
inst_38327,app_7599,machine_706
inst_81124,app_9047,machine_2676
inst_18360,app_5383,machine_7100
inst_91750,app_5547,machine_6069
inst_33783,app_1141,machine_4961
inst_68350,app_4704,machine_6590
inst_40173,app_580,machine_7100
inst_76386,app_4454,machine_5967
inst_77554,app_895,machine_6118
inst_37579,app_3278,machine_522
inst_63924,app_2819,machine_5791
inst_84557,app_1259,machine_764
inst_8477,app_726,machine_5687
inst_32292,app_4825,machine_5443
inst_30942,app_5684,machine_1344
inst_12494,app_310,machine_3031
inst_4743,app_1438,machine_140
inst_12134,app_354,machine_1873
inst_94807,app_3846,machine_6883
inst_995,app_4440,machine_4908
inst_31342,app_8767,machine_2786
inst_78443,app_6232,machine_4370
inst_40234,app_6051,machine_153
inst_56953,app_3327,machine_2871
inst_85201,app_9212,machine_1567
inst_65737,app_727,machine_6923
inst_59061,app_1416,machine_1350
inst_60349,app_7080,machine_4750
inst_17052,app_3864,machine_5439
inst_57633,app_3802,machine_4881
inst_914,app_1834,machine_4454
inst_63328,app_9047,machine_3879
inst_55569,app_3595,machine_586
inst_98316,app_6,machine_7919
inst_17405,app_2520,machine_6266
inst_41642,app_1407,machine_281
inst_96155,app_5284,machine_7934
inst_43379,app_3654,machine_4529
inst_35335,app_5689,machine_3692
inst_42640,app_4698,machine_7293
inst_75804,app_7067,machine_884
inst_52317,app_1222,machine_6427
inst_32736,app_6393,machine_2040
inst_73884,app_5028,machine_1904
inst_97886,app_7851,machine_6545
inst_75127,app_958,machine_6363
inst_27159,app_8767,machine_7934
inst_41064,app_4210,machine_3176
inst_98681,app_8822,machine_372
inst_62858,app_3321,machine_5417
inst_52527,app_2831,machine_3550
inst_63801,app_2485,machine_214
inst_79610,app_7196,machine_3803
inst_48579,app_1328,machine_1747
inst_35251,app_1050,machine_3742
inst_96889,app_1152,machine_4006
inst_63536,app_2303,machine_5089
inst_51571,app_8291,machine_2007
inst_77300,app_6911,machine_6149
inst_25446,app_78,machine_5264
inst_55302,app_5772,machine_387
inst_95226,app_6583,machine_4013
inst_52220,app_1045,machine_4141
inst_40104,app_4258,machine_4027
inst_63553,app_5776,machine_5338
inst_99885,app_1497,machine_5891
inst_25124,app_5165,machine_2264
inst_1729,app_1952,machine_5848
inst_29875,app_3261,machine_5363
inst_30632,app_8410,machine_7326
inst_34672,app_9138,machine_7676
inst_45961,app_4146,machine_365
inst_9976,app_2194,machine_4013
inst_95840,app_147,machine_1892
inst_29823,app_7067,machine_7361
inst_12480,app_4825,machine_6932
inst_69332,app_2549,machine_2583
inst_68207,app_5366,machine_1158
inst_21302,app_1502,machine_586
inst_36804,app_5237,machine_63
inst_56523,app_3864,machine_7862
inst_32133,app_7067,machine_1516
inst_49176,app_2486,machine_4340
inst_10228,app_7214,machine_6298
inst_16147,app_2347,machine_6511
inst_72481,app_4883,machine_2600
inst_27336,app_800,machine_447
inst_42113,app_1152,machine_3352
inst_61477,app_3875,machine_2912
inst_83192,app_7043,machine_3144
inst_16867,app_290,machine_6545
inst_76921,app_7889,machine_4826
inst_32738,app_3494,machine_7206
inst_24733,app_7001,machine_3559
inst_55453,app_2076,machine_3897
inst_81016,app_2495,machine_4329
inst_4766,app_2649,machine_4754
inst_26296,app_4289,machine_2441
inst_74793,app_3164,machine_998
inst_31078,app_4848,machine_7117
inst_790,app_1952,machine_7308
inst_29285,app_1222,machine_3828
inst_43404,app_978,machine_2210
inst_13591,app_2485,machine_1648
inst_59252,app_7001,machine_6355
inst_25199,app_1024,machine_4684
inst_86034,app_4544,machine_187
inst_54231,app_3590,machine_1438
inst_53076,app_3982,machine_3971
inst_90228,app_88,machine_6694
inst_16833,app_3511,machine_295
inst_80016,app_1123,machine_6056
inst_52411,app_1013,machine_3224
inst_72576,app_7394,machine_2474
inst_40126,app_5366,machine_7182
inst_9646,app_9011,machine_6486
inst_8568,app_7315,machine_187
inst_8868,app_5022,machine_526
inst_59767,app_835,machine_6885
inst_12544,app_7155,machine_1981
inst_13304,app_1793,machine_382
inst_54161,app_3047,machine_7196
inst_59117,app_8322,machine_1108
inst_28638,app_3292,machine_6437
inst_59923,app_7478,machine_5637
inst_92352,app_3654,machine_7480
inst_92695,app_7599,machine_4688
inst_86470,app_3864,machine_3559
inst_13054,app_2186,machine_4371
inst_16976,app_8112,machine_7675
inst_15894,app_7422,machine_2435
inst_97034,app_3982,machine_2907
inst_77299,app_4825,machine_4728
inst_25266,app_7163,machine_1308
inst_90247,app_3729,machine_2907
inst_14249,app_2377,machine_2143
inst_71916,app_1778,machine_2915
inst_45017,app_1509,machine_5671
inst_88053,app_6335,machine_2435
inst_91071,app_6694,machine_1260
inst_23560,app_945,machine_1947
inst_73621,app_8324,machine_4737
inst_44639,app_4221,machine_2871
inst_90492,app_5366,machine_5810
inst_2180,app_8149,machine_1473
inst_7135,app_2455,machine_7079
inst_25097,app_1153,machine_6571
inst_99073,app_1162,machine_2997
inst_11061,app_4067,machine_6795
inst_73299,app_585,machine_5787
inst_58735,app_2979,machine_3192
inst_67200,app_8787,machine_1221
inst_67784,app_1222,machine_4056
inst_56940,app_473,machine_3892
inst_67175,app_3994,machine_7460
inst_48412,app_6880,machine_775
inst_98989,app_5022,machine_4532
inst_54403,app_1579,machine_4609
inst_7099,app_6474,machine_5207
inst_32009,app_9331,machine_1051
inst_81542,app_3340,machine_3111
inst_86507,app_3191,machine_7704
inst_19075,app_3637,machine_6609
inst_80017,app_3994,machine_7920
inst_1697,app_1017,machine_5871
inst_8615,app_7880,machine_2701
inst_13813,app_8529,machine_6140
inst_38302,app_7448,machine_1511
inst_95610,app_147,machine_1247
inst_62876,app_4749,machine_4092
inst_16773,app_8223,machine_7252
inst_68760,app_4698,machine_6614
inst_79025,app_7001,machine_6530
inst_66412,app_1521,machine_2392
inst_13782,app_6680,machine_3876
inst_40815,app_8194,machine_3065
inst_55541,app_8144,machine_2750
inst_7761,app_1587,machine_6366
inst_53138,app_4544,machine_7380
inst_86611,app_1348,machine_2093
inst_41856,app_798,machine_4322
inst_85989,app_6883,machine_1798
inst_97036,app_1916,machine_2633
inst_1032,app_997,machine_5786
inst_62212,app_2054,machine_2714
inst_17395,app_5107,machine_2543
inst_3991,app_5905,machine_175
inst_68495,app_8904,machine_7068
inst_51835,app_7694,machine_258
inst_25468,app_1088,machine_2002
inst_20994,app_2263,machine_7687
inst_19374,app_6176,machine_5345
inst_55988,app_4825,machine_1164
inst_15393,app_4698,machine_2299
inst_21286,app_570,machine_3467
inst_47469,app_6303,machine_1913
inst_94454,app_6736,machine_5137
inst_66043,app_5132,machine_7751
inst_36232,app_7951,machine_3908
inst_89065,app_2694,machine_2904
inst_24516,app_2166,machine_7378
inst_24993,app_6286,machine_5584
inst_23143,app_3048,machine_4397
inst_63307,app_1328,machine_3503
inst_4034,app_2199,machine_1669
inst_14470,app_1509,machine_6840
inst_46075,app_8767,machine_7643
inst_34920,app_4237,machine_7784
inst_80847,app_1700,machine_237
inst_32470,app_7028,machine_4141
inst_76888,app_2480,machine_5577
inst_80257,app_4435,machine_7643
inst_29761,app_7935,machine_5571
inst_49524,app_2495,machine_3475
inst_41439,app_8553,machine_1943
inst_19405,app_464,machine_6724
inst_24906,app_8076,machine_230
inst_91499,app_4791,machine_922
inst_70022,app_3327,machine_4331
inst_69346,app_5436,machine_6490
inst_47668,app_2731,machine_1014
inst_17341,app_3321,machine_5084
inst_1964,app_4531,machine_7567
inst_95797,app_1414,machine_6496
inst_77022,app_1494,machine_2476
inst_75977,app_3286,machine_2415
inst_41739,app_2487,machine_291
inst_74376,app_4386,machine_2313
inst_4181,app_5991,machine_6544
inst_93885,app_2486,machine_642
inst_70555,app_92,machine_2105
inst_63514,app_7426,machine_5722
inst_85822,app_5570,machine_3131
inst_81196,app_3247,machine_5008
inst_81492,app_1399,machine_3675
inst_71766,app_753,machine_7766
inst_7062,app_3021,machine_4397
inst_67643,app_782,machine_2543
inst_39767,app_2486,machine_5181
inst_28471,app_9143,machine_2896
inst_34844,app_6393,machine_683
inst_24894,app_6564,machine_7766
inst_48687,app_1662,machine_6089
inst_96967,app_5526,machine_4537
inst_71633,app_4085,machine_7079
inst_4469,app_9269,machine_6612
inst_34389,app_9174,machine_5403
inst_53214,app_757,machine_7232
inst_37537,app_3213,machine_6503
inst_60602,app_4039,machine_6089
inst_16547,app_8287,machine_7027
inst_74003,app_5642,machine_6949
inst_95919,app_5446,machine_6706
inst_5579,app_4039,machine_5546
inst_43729,app_1443,machine_4218
inst_71825,app_6123,machine_3255
inst_44601,app_275,machine_4535
inst_42116,app_1997,machine_7723
inst_49038,app_5511,machine_6271
inst_81724,app_5687,machine_257
inst_9563,app_5113,machine_5568
inst_54259,app_1952,machine_3136
inst_91801,app_5366,machine_4035
inst_31290,app_3994,machine_6435
inst_54810,app_1728,machine_4535
inst_4864,app_2600,machine_3442
inst_3104,app_6196,machine_3202
inst_47591,app_3637,machine_7029
inst_45388,app_4531,machine_790
inst_75216,app_2957,machine_5332
inst_11198,app_1248,machine_3880
inst_12625,app_7733,machine_6813
inst_96963,app_8338,machine_6415
inst_4104,app_7219,machine_2822
inst_57440,app_4436,machine_2361
inst_40968,app_8715,machine_6355
inst_85815,app_7831,machine_7987
inst_47845,app_2091,machine_1213
inst_40395,app_100,machine_2896
inst_88209,app_5329,machine_187
inst_63182,app_6593,machine_959
inst_63771,app_1483,machine_2480
inst_79510,app_2695,machine_7318
inst_85656,app_3085,machine_5865
inst_67384,app_1310,machine_1457
inst_74185,app_1884,machine_6084
inst_409,app_5847,machine_1457
inst_96032,app_5591,machine_3029
inst_57629,app_2382,machine_1740
inst_16791,app_3247,machine_7350
inst_22698,app_2480,machine_4554
inst_48353,app_6405,machine_7604
inst_38932,app_7733,machine_5338
inst_90464,app_4741,machine_5931
inst_76687,app_9303,machine_2409
inst_89948,app_8618,machine_4535
inst_54428,app_365,machine_7740
inst_72964,app_2485,machine_890
inst_7020,app_4162,machine_6069
inst_7446,app_3987,machine_377
inst_94274,app_1522,machine_2059
inst_48864,app_5220,machine_7458
inst_14648,app_7102,machine_7319
inst_53364,app_2749,machine_172
inst_31673,app_2090,machine_7570
inst_19209,app_6454,machine_6547
inst_17593,app_7394,machine_4408
inst_37284,app_4718,machine_5928
inst_97851,app_3283,machine_7445
inst_63236,app_3886,machine_7375
inst_95760,app_6715,machine_1325
inst_30467,app_2487,machine_4175
inst_963,app_7998,machine_7589
inst_42243,app_5139,machine_5787
inst_53878,app_4825,machine_3584
inst_67859,app_3344,machine_1752
inst_75941,app_5022,machine_3858
inst_63567,app_7613,machine_2299
inst_78187,app_2887,machine_1433
inst_47842,app_3327,machine_7444
inst_53110,app_7836,machine_7027
inst_4831,app_5022,machine_1635
inst_57721,app_7338,machine_3906
inst_10141,app_9314,machine_2442
inst_32726,app_7027,machine_1371
inst_27282,app_2910,machine_7322
inst_19499,app_6683,machine_3283
inst_61592,app_540,machine_3955
inst_86219,app_1640,machine_7752
inst_81221,app_1821,machine_6836
inst_49777,app_3523,machine_5405
inst_90049,app_1863,machine_7055
inst_3970,app_1356,machine_1848
inst_86770,app_5112,machine_2379
inst_66318,app_726,machine_7630
inst_3764,app_4161,machine_6192
inst_55216,app_8412,machine_6078
inst_68035,app_3286,machine_1839
inst_76118,app_1722,machine_3738
inst_65048,app_7998,machine_7895
inst_45356,app_6520,machine_4578
inst_51886,app_3250,machine_1585
inst_8530,app_7001,machine_6716
inst_94641,app_6744,machine_1772
inst_23109,app_2692,machine_6007
inst_11324,app_4554,machine_2984
inst_27162,app_6657,machine_7420
inst_35423,app_27,machine_3173
inst_45972,app_6123,machine_6317
inst_47442,app_5905,machine_6618
inst_27227,app_674,machine_4225
inst_34387,app_3693,machine_4639
inst_96420,app_706,machine_2860
inst_46790,app_5438,machine_7435
inst_29432,app_6416,machine_1902
inst_76933,app_3247,machine_2729
inst_22643,app_3303,machine_4957
inst_22239,app_3905,machine_2387
inst_19113,app_6606,machine_4823
inst_31730,app_636,machine_1622
inst_93993,app_3077,machine_3601
inst_18591,app_6381,machine_3345
inst_72144,app_3414,machine_2093
inst_37145,app_3443,machine_4748
inst_92424,app_2048,machine_7548
inst_37334,app_1927,machine_6405
inst_32692,app_6392,machine_5009
inst_55180,app_6557,machine_5334
inst_27921,app_9327,machine_4012
inst_15564,app_4423,machine_4308
inst_6494,app_6910,machine_6570
inst_80048,app_7067,machine_6694
inst_77452,app_1356,machine_7468
inst_22633,app_7055,machine_2825
inst_4820,app_5441,machine_6773
inst_7686,app_4963,machine_2155
inst_95931,app_1899,machine_4823
inst_22480,app_536,machine_7582
inst_97294,app_3077,machine_3683
inst_46416,app_2262,machine_7239
inst_17905,app_456,machine_4307
inst_24613,app_5022,machine_75
inst_55277,app_4812,machine_562
inst_77268,app_1438,machine_3003
inst_40963,app_170,machine_5740
inst_73315,app_2910,machine_1752
inst_61068,app_4608,machine_7761
inst_4315,app_4495,machine_6440
inst_73524,app_9108,machine_2078
inst_26530,app_4749,machine_5855
inst_42801,app_9269,machine_2483
inst_58976,app_6439,machine_7461
inst_35514,app_2850,machine_3363
inst_73348,app_3842,machine_5830
inst_2294,app_3327,machine_4498
inst_80083,app_1778,machine_6832
inst_9984,app_1227,machine_4109
inst_83097,app_275,machine_884
inst_90388,app_5781,machine_5009
inst_50010,app_3930,machine_3888
inst_91248,app_8221,machine_3016
inst_65170,app_666,machine_5439
inst_8696,app_4749,machine_2880
inst_56347,app_3852,machine_7753
inst_6087,app_4708,machine_7664
inst_69980,app_2086,machine_7234
inst_98895,app_2692,machine_2217
inst_74796,app_2487,machine_3696
inst_67501,app_6738,machine_1563
inst_71270,app_1189,machine_864
inst_55282,app_753,machine_5164
inst_74683,app_8223,machine_1065
inst_35641,app_3321,machine_1112
inst_32767,app_3377,machine_4203
inst_47763,app_4698,machine_4375
inst_87746,app_9122,machine_1772
inst_87729,app_6597,machine_5040
inst_89615,app_6250,machine_5631
inst_45741,app_1310,machine_4525
inst_30623,app_3864,machine_6623
inst_18313,app_1152,machine_1399
inst_86857,app_2962,machine_5403
inst_90408,app_9095,machine_2173
inst_45930,app_4125,machine_6083
inst_41004,app_1728,machine_1433
inst_85574,app_1703,machine_6719
inst_58040,app_1803,machine_6127
inst_83234,app_7889,machine_6036
inst_22055,app_5275,machine_6746
inst_77457,app_5493,machine_1312
inst_24198,app_1356,machine_2337
inst_12853,app_4206,machine_5843
inst_76847,app_7613,machine_4194
inst_53972,app_935,machine_303
inst_68860,app_4578,machine_5465
inst_11833,app_3401,machine_5149
inst_97442,app_7581,machine_3971
inst_3971,app_945,machine_3614
inst_23174,app_9269,machine_7494
inst_17735,app_2263,machine_3272
inst_38394,app_7733,machine_4506
inst_43457,app_2090,machine_2576
inst_92468,app_4349,machine_5170
inst_7045,app_1405,machine_5189
inst_46124,app_6911,machine_3073
inst_84446,app_5362,machine_1756
inst_92238,app_4193,machine_715
inst_15612,app_4825,machine_3389
inst_9799,app_1658,machine_5578
inst_5471,app_6880,machine_724
inst_71731,app_9269,machine_5555
inst_84607,app_800,machine_6171
inst_8728,app_7613,machine_3892
inst_3974,app_7067,machine_358
inst_68838,app_5318,machine_4112
inst_51391,app_607,machine_5414
inst_49094,app_7889,machine_2040
inst_66642,app_6421,machine_6244
inst_95560,app_4253,machine_4513
inst_61593,app_4535,machine_7735
inst_78998,app_7889,machine_861
inst_35177,app_5311,machine_4413
inst_12402,app_4484,machine_6986
inst_20181,app_7980,machine_6403
inst_27028,app_4704,machine_5363
inst_17743,app_4933,machine_4182
inst_16779,app_6269,machine_4443
inst_64663,app_4393,machine_1145
inst_37776,app_2964,machine_7582
inst_24847,app_7889,machine_248
inst_42547,app_726,machine_1455
inst_4302,app_147,machine_589
inst_83129,app_6117,machine_7445
inst_62718,app_7486,machine_521
inst_24839,app_3487,machine_5363
inst_61482,app_5576,machine_5422
inst_42320,app_9269,machine_2207
inst_18398,app_2481,machine_5469
inst_1875,app_5684,machine_4450
inst_58203,app_8578,machine_3611
inst_50579,app_1152,machine_5843
inst_80390,app_8100,machine_2729
inst_61707,app_2486,machine_6328
inst_51479,app_52,machine_7735
inst_80700,app_6659,machine_6005
inst_9847,app_2480,machine_1527
inst_64509,app_7880,machine_2583
inst_61831,app_8866,machine_6543
inst_18456,app_3500,machine_5465
inst_10278,app_7184,machine_5140
inst_68460,app_9052,machine_6612
inst_39901,app_7880,machine_1995
inst_67279,app_8842,machine_2521
inst_41729,app_7046,machine_3387
inst_30661,app_8152,machine_7473
inst_38124,app_3615,machine_722
inst_48467,app_636,machine_4371
inst_34237,app_909,machine_157
inst_43166,app_6393,machine_7300
inst_43269,app_1778,machine_336
inst_70994,app_7217,machine_290
inst_68575,app_2485,machine_2280
inst_25175,app_975,machine_6171
inst_20911,app_7371,machine_185
inst_50527,app_7486,machine_1431
inst_77868,app_1599,machine_1578
inst_32355,app_558,machine_5223
inst_21736,app_1778,machine_3132
inst_97452,app_7443,machine_5571
inst_18093,app_2940,machine_291
inst_72175,app_5548,machine_7752
inst_60463,app_4161,machine_4714
inst_87967,app_6603,machine_474
inst_84851,app_2767,machine_7754
inst_76101,app_3183,machine_7033
inst_64465,app_9314,machine_2802
inst_15497,app_3886,machine_6553
inst_43769,app_2620,machine_5600
inst_12929,app_3283,machine_4492
inst_58128,app_5275,machine_4343
inst_34872,app_8101,machine_3287
inst_79095,app_9066,machine_7850
inst_43636,app_695,machine_3493
inst_63507,app_798,machine_1192
inst_88162,app_4825,machine_6571
inst_81411,app_1594,machine_5376
inst_13072,app_7001,machine_7902
inst_96921,app_3842,machine_3872
inst_51727,app_3490,machine_1148
inst_22132,app_940,machine_6890
inst_25656,app_2813,machine_6466
inst_82028,app_2263,machine_4532
inst_74307,app_80,machine_4730
inst_30111,app_8842,machine_6859
inst_3514,app_8722,machine_1653
inst_99545,app_7920,machine_7514
inst_63141,app_3417,machine_651
inst_68136,app_7733,machine_2918
inst_84968,app_7959,machine_6409
inst_88839,app_7889,machine_1122
inst_75193,app_8460,machine_5171
inst_37691,app_6393,machine_870
inst_25670,app_1152,machine_6798
inst_42918,app_2166,machine_4852
inst_40231,app_1679,machine_1025
inst_1551,app_5531,machine_6805
inst_29073,app_5583,machine_4422
inst_7693,app_8122,machine_3010
inst_46700,app_2940,machine_383
inst_33869,app_6734,machine_1799
inst_88815,app_1164,machine_4555
inst_44805,app_7486,machine_7537
inst_30502,app_8805,machine_4620
inst_19582,app_7733,machine_627
inst_95950,app_1737,machine_5402
inst_26352,app_3802,machine_5239
inst_35757,app_810,machine_4314
inst_96519,app_77,machine_6200
inst_8905,app_4608,machine_5575
inst_70389,app_7426,machine_5863
inst_35933,app_3894,machine_6724
inst_14855,app_3321,machine_6395
inst_82685,app_2332,machine_764
inst_73186,app_7443,machine_5253
inst_19842,app_4499,machine_703
inst_73923,app_2967,machine_6596
inst_67368,app_7974,machine_1441
inst_73143,app_5883,machine_4453
inst_1462,app_6745,machine_6047
inst_36461,app_7513,machine_4564
inst_55035,app_3182,machine_704
inst_33015,app_4825,machine_4202
inst_1489,app_7733,machine_5408
inst_11924,app_3338,machine_2783
inst_97662,app_9163,machine_6896
inst_10442,app_6950,machine_7367
inst_43120,app_746,machine_2176
inst_53786,app_5165,machine_6422
inst_65103,app_430,machine_934
inst_81038,app_7640,machine_2975
inst_47075,app_4911,machine_802
inst_30793,app_1391,machine_1213
inst_95277,app_6628,machine_3675
inst_54176,app_7802,machine_2660
inst_98834,app_436,machine_3466
inst_91112,app_3271,machine_117
inst_76252,app_1405,machine_4235
inst_83675,app_6911,machine_3601
inst_94650,app_617,machine_7511
inst_90991,app_80,machine_998
inst_88912,app_5264,machine_3382
inst_39107,app_3851,machine_2093
inst_78674,app_2621,machine_3287
inst_94125,app_423,machine_7405
inst_4284,app_6393,machine_4014
inst_12942,app_1152,machine_7280
inst_81419,app_1872,machine_5859
inst_42999,app_3590,machine_6460
inst_13952,app_9100,machine_7225
inst_26132,app_3344,machine_6127
inst_97895,app_7511,machine_735
inst_19024,app_435,machine_5947
inst_54469,app_3526,machine_4972
inst_2225,app_7001,machine_2348
inst_16006,app_2668,machine_4180
inst_22268,app_599,machine_5572
inst_65000,app_4825,machine_270
inst_18767,app_4393,machine_2482
inst_70223,app_7229,machine_7116
inst_54190,app_7119,machine_5920
inst_37061,app_638,machine_1162
inst_21130,app_3802,machine_3141
inst_46455,app_2495,machine_2460
inst_24887,app_2940,machine_6363
inst_54990,app_2485,machine_6497
inst_72999,app_3077,machine_6835
inst_16221,app_1509,machine_5808
inst_99511,app_4634,machine_1017
inst_24714,app_7608,machine_2021
inst_24832,app_4705,machine_1265
inst_40497,app_9104,machine_247
inst_56589,app_2465,machine_7608
inst_83563,app_767,machine_5446
inst_87852,app_2692,machine_4138
inst_56686,app_6694,machine_7268
inst_5823,app_7963,machine_5907
inst_53660,app_3007,machine_329
inst_75777,app_4825,machine_5815
inst_45415,app_4698,machine_5290
inst_84119,app_965,machine_3071
inst_12956,app_3876,machine_5473
inst_18976,app_9198,machine_7629
inst_69296,app_5901,machine_6037
inst_78992,app_2487,machine_659
inst_16837,app_1405,machine_6603
inst_5240,app_1233,machine_296
inst_5455,app_327,machine_6943
inst_34596,app_1152,machine_2597
inst_90823,app_6907,machine_2418
inst_25796,app_2185,machine_813
inst_3804,app_5060,machine_6919
inst_4932,app_5839,machine_6432
inst_43938,app_6051,machine_1921
inst_98880,app_2904,machine_3354
inst_51674,app_5884,machine_7131
inst_92621,app_9165,machine_1940
inst_62254,app_1391,machine_3738
inst_11250,app_6590,machine_4569
inst_74344,app_4946,machine_281
inst_34465,app_689,machine_5626
inst_57142,app_6393,machine_507
inst_88687,app_8754,machine_4789
inst_20176,app_4938,machine_6476
inst_56324,app_626,machine_5137
inst_60423,app_7928,machine_3390
inst_5711,app_464,machine_2051
inst_63450,app_8219,machine_4314
inst_89558,app_1222,machine_3317
inst_1581,app_3487,machine_3488
inst_88577,app_6865,machine_271
inst_27254,app_6985,machine_5978
inst_60151,app_1206,machine_3726
inst_57692,app_1884,machine_5281
inst_9875,app_4998,machine_3293
inst_48409,app_4001,machine_5056
inst_6492,app_3252,machine_2615
inst_14390,app_9049,machine_4336
inst_36751,app_5750,machine_5060
inst_54780,app_2485,machine_1325
inst_95484,app_1222,machine_4345
inst_87398,app_442,machine_5365
inst_91844,app_8128,machine_171
inst_35443,app_4578,machine_3378
inst_91314,app_5764,machine_1903
inst_49409,app_7928,machine_1174
inst_39931,app_2551,machine_1968
inst_96311,app_5340,machine_3025
inst_62517,app_6442,machine_5099
inst_23921,app_6871,machine_200
inst_79769,app_2741,machine_4781
inst_6554,app_3997,machine_1315
inst_82427,app_3318,machine_1076
inst_95495,app_8451,machine_982
inst_70254,app_1853,machine_6285
inst_32474,app_7145,machine_6355
inst_19212,app_1222,machine_2050
inst_89612,app_6725,machine_7702
inst_40539,app_3994,machine_5509
inst_67507,app_1998,machine_7324
inst_50014,app_8243,machine_938
inst_55599,app_6683,machine_1521
inst_85042,app_8439,machine_6504
inst_60439,app_4455,machine_766
inst_87464,app_3061,machine_4907
inst_45697,app_2263,machine_3241
inst_38458,app_5679,machine_6806
inst_96750,app_1460,machine_4900
inst_36293,app_4558,machine_7987
inst_12237,app_3370,machine_4112
inst_77196,app_9095,machine_2667
inst_53152,app_8379,machine_2807
inst_19037,app_798,machine_161
inst_86863,app_3574,machine_1938
inst_50190,app_1138,machine_1371
inst_37879,app_1310,machine_4329
inst_78892,app_1599,machine_3493
inst_2476,app_4608,machine_4053
inst_46876,app_6564,machine_494
inst_83388,app_2749,machine_2950
inst_90847,app_9204,machine_7239
inst_68159,app_2710,machine_4984
inst_37784,app_798,machine_2483
inst_29914,app_5165,machine_2914
inst_42168,app_8979,machine_4480
inst_50350,app_2880,machine_7206
inst_53122,app_1222,machine_7327
inst_4217,app_3526,machine_5139
inst_56803,app_8781,machine_7561
inst_70793,app_6171,machine_6896
inst_49931,app_5188,machine_5246
inst_28363,app_8852,machine_1913
inst_99795,app_2273,machine_7955
inst_18599,app_7913,machine_5094
inst_58915,app_355,machine_4592
inst_80618,app_9275,machine_3493
inst_65961,app_8347,machine_167
inst_8647,app_2353,machine_751
inst_27343,app_3805,machine_884
inst_31641,app_3286,machine_2377
inst_31498,app_8138,machine_6140
inst_27578,app_7343,machine_7524
inst_63097,app_6659,machine_3795
inst_83216,app_147,machine_3993
inst_12228,app_7309,machine_5401
inst_71002,app_7393,machine_1020
inst_49568,app_3327,machine_522
inst_5947,app_8528,machine_2562
inst_74469,app_6726,machine_5338
inst_75006,app_4698,machine_2833
inst_83194,app_3183,machine_5082
inst_78749,app_6976,machine_5338
inst_3614,app_3487,machine_1051
inst_37391,app_2353,machine_4575
inst_38799,app_572,machine_6676
inst_64649,app_5336,machine_3699
